url,title,slug,pub_id,author,script_type,script_access,version,likes,views,comments,created_at,page,description
https://www.tradingview.com/script/pX2fjHhS-Minicharts-Pro-Herman-by-zeeTFX/,Minicharts Pro+ [Herman] by zeeTFX,pX2fjHhS-Minicharts-Pro-Herman-by-zeeTFX,PUB;c5af21011c5b4f99b0c734f0df34cef7,zeeTAJONline,indicator,1,1,5,0,2,2026-07-25T07:44:25+00:00,1,"3 Mini charts with Session, Daily and Weekly VWAP, multiple moving averages, Volume, SMT, imbalances and a lot more. "
https://www.tradingview.com/script/B2HqRKIg-SK-ZigZag-SMC-Continuous-Dashboard-Updated/,SK ZigZag SMC Continuous Dashboard Updated,B2HqRKIg-SK-ZigZag-SMC-Continuous-Dashboard-Updated,PUB;b78eff51a7524edfbb58aa9c4a270066,Moon-Target,indicator,1,1,38,0,0,2026-07-24T16:01:49+00:00,1,"This code acts as a brilliant automated system built exactly for your charting needs. 📊  It deeply analyzes the market using Smart Money Concepts alongside a robust multi-timeframe ZigZag framework. The indicator constantly hunts for key structural shifts like BOS and CHoCH to validate setups. 🔎  Your script operates on a relentless continuous trading cycle. As soon as a trade hits its target or stops out, the system actively prepares for the next immediate trend direction. 🔄  It protects your c"
https://www.tradingview.com/script/V1jJHFPU-Smart-Support-Resistance-Session-POC/,Smart Support & Resistance + Session POC,V1jJHFPU-Smart-Support-Resistance-Session-POC,PUB;fc65f4bbcd9d49af95025aeb4b5611bf,elsrodriguez1,indicator,1,1,33,0,0,2026-07-24T14:40:35+00:00,1,"Smart Support & Resistance + Session POC Overview    Smart Support & Resistance + Session POC is a confirmation-based support and resistance indicator designed to identify meaningful price areas instead of plotting a level after every pivot or wick.  The indicator searches for repeated, separate price rejections on a user-selected detection timeframe. A level remains hidden after its first rejection and only becomes a visible zone after it receives the required number of valid rejections.  Each "
https://www.tradingview.com/script/tNoemECq-Volume-Map/,Volume Map,tNoemECq-Volume-Map,PUB;7a0d52a53fec4427a2e0655f40b4ff1e,MarketStructureLab,indicator,1,1,28,0,0,2026-07-24T09:28:15+00:00,1,"  Volume Map is a volume profile that shows the price levels where trading activity was concentrated within the selected market range. The indicator distributes historical candle volume across horizontal price rows and identifies three key reference levels: 🔴 Resistance — the upper boundary of the calculated balance area. 🟡 Balance — the price row with the highest calculated volume. 🟢 Support — the lower boundary of the calculated balance area. The profile, levels, and information dashboard are "
https://www.tradingview.com/script/YVAh9IZb-Order-Block-Engine-JOAT/,Order Block Engine [JOAT],YVAh9IZb-Order-Block-Engine-JOAT,PUB;9c07abf7fd87411490e47f151b37d89b,officialjackofalltrades,indicator,1,1,34,0,0,2026-07-25T03:14:57+00:00,1,"═══ ORDER BLOCK ENGINE   ═══   Most order-block tools paint a fresh box on every candle and bury the chart. This one does the opposite. It only marks the  last opposing-close candle  that appears just before a genuine  displacement leg  — a move that closes through a confirmed swing by more than a volatility-scaled threshold, backed by a volume expansion. The result: only a handful of clean, unmitigated, high-grade zones survive on screen at once.       ▎ WHAT IT DOES  It maps institutional-styl"
https://www.tradingview.com/script/UB6Ew2C7/,MA ribbon NMF,UB6Ew2C7,PUB;1ccd684d11a0480bbb5f5dad413799fe,norinosuke,indicator,1,1,58,0,0,2026-07-24T04:01:27+00:00,2,"MA ribbon plots four moving averages and fills two separate ribbons between them, so short-term and long-term trend structure can be read at the same time. The fast moving average is coloured by its own slope in three states, using a tick-normalised tolerance band for ""flat"".  --- WHAT IT DOES ---  Two nested ribbons are drawn:  - Fast ribbon: MA1 (default 20) and MA2 (default 40 SMA). Filled pink when MA1 is above MA2, light blue when below. Drawn at low transparency so it reads as the active l"
https://www.tradingview.com/script/K0SEi3Ct-TL-PbD-Shape-Pro-Volume-Profile-P-b-D-Shapes-Day-Playbook/,TL PbD Shape Pro - Volume Profile P b D Shapes + Day Playbook,K0SEi3Ct-TL-PbD-Shape-Pro-Volume-Profile-P-b-D-Shapes-Day-Playbook,PUB;5bbd9e495f604c3682671a0e8920a188,TraderlifestyleYT,indicator,1,2,26,0,0,2026-07-24T20:06:09+00:00,2,"TL PbD Shape Pro reads the market's body language: every trading day the volume profile prints a LETTER - P, b or D - and that letter tells you who is in control and exactly how to trade the next session. This indicator automates the complete PbD method: it builds every day's volume profile, classifies the shape, draws the levels, prints the playbook on your chart and fires webhook-ready JSON signals.  THE THREE LETTERS  P-SHAPE (bullish continuation) - fast impulse UP, then balance ON TOP. The "
https://www.tradingview.com/script/aOQ5QRJz/,Liquidity Compression Box,aOQ5QRJz,PUB;de2e45ece1114b54bfe10311ca7b0d37,filipiti,indicator,1,5,52,0,1,2026-07-24T00:37:15+00:00,2,"LIQUIDITY COMPRESSION BOX   OVERVIEW This indicator identifies consolidation/liquidity zones where price compresses within a defined range, then generates breakout signals with an automatic trailing take profit mechanism. It helps traders spot potential breakout opportunities from tight consolidation patterns.  KEY FEATURES 1. Box Detection  Identifies consolidation boxes based on multiple filters  Box height limited by ATR multiplier (ensures genuine compression)  Body ratio filter (detects sma"
https://www.tradingview.com/script/MtCK1di9-OBV-Signal-Confluence-MarkitTick/,OBV Signal Confluence [MarkitTick],MtCK1di9-OBV-Signal-Confluence-MarkitTick,PUB;047c00171af6474793596aa8def26855,MarkitTick,indicator,1,2,596,0,4,2026-07-23T10:22:32+00:00,2,"💡 This advanced technical utility provides a comprehensive evaluation of market momentum by synthesizing cumulative volume flow with structural trend dynamics and dynamic support levels. Designed for rigorous market analysis, it evaluates directional shifts by demanding strict confluence across multiple dimensions, including momentum divergence, historical trend validation, and volatility expansion. Rather than relying on isolated price action, this tool builds a holistic profile of market parti"
https://www.tradingview.com/script/6KAOP35I-Chimera-theUltimator5-FearinLoathin-Edit/,Chimera [theUltimator5] FearinLoathin Edit,6KAOP35I-Chimera-theUltimator5-FearinLoathin-Edit,PUB;13f5ede32b8742fb8cf9773b7ee97e44,FearinLoathin,indicator,1,2,21,0,1,2026-07-24T11:55:17+00:00,2,"================================================================================   CHIMERA    —  INDICATOR REFERENCE GUIDE  (v2.0) ================================================================================  Written for TradingView PineScript v6. Indicator type: Pane (non-overlay), with chart overlays for gap lines and VFX.  CREDITS - TheUltimator5 (original author)  -------------------------------------------------------------------------------- TABLE OF CONTENTS --------------------------"
https://www.tradingview.com/script/YFtfXOHi-Thembaron-Key-Levels/,Thembaron Key Levels,YFtfXOHi-Thembaron-Key-Levels,PUB;92f9c09465c64c54be65170fee7130fe,amincredible,indicator,1,1,129,0,0,2026-07-23T14:14:17+00:00,2,"RenderPolyline live-line rework (array leak + historical-VWAP-deleted-at-anchor //       + wrong xloc on historical segments), pair-wise VA expansion + mid-tie POC, //       explicit America/Chicago sessions, prev-day VWAP len clamp, f_ray update-in-place, //       single VP commit per session, format.mintick labels, polyline cap 9000"
https://www.tradingview.com/script/3DbSKLlH-Impulse-Flow-Channels/,Impulse Flow Channels,3DbSKLlH-Impulse-Flow-Channels,PUB;fee20fa747a4431a864e4c08a39beb4c,Forex_Market_Insights,indicator,1,1,16,0,0,2026-07-24T09:53:43+00:00,2,"IMPULSE FLOW CHANNELS www.tradingview.com  OVERVIEW  Impulse Flow Channels separates a chart into directional regimes and draws each one as its own shaded block, so the structure of a market becomes readable at a glance instead of being inferred bar by bar.  The core idea is simple. A single reference line, the flow line, runs through the market. When price closes far enough away from that line, measured in multiples of the instrument's own volatility, the market has displaced enough to call it "
https://www.tradingview.com/script/YGcI7ZnC/,Equal Bodies M-hoch-3,YGcI7ZnC,PUB;76c32219374b4663a2e7f2099dad7412,mauimitchell,indicator,1,1,18,0,0,2026-07-24T09:50:26+00:00,2,Equal Bodies M³ – Multi-Timeframe Indicator  Equal Bodies M³ is a multi-timeframe indicator designed to identify matching candle-body highs and lows across several timeframes.  An Equal Body High (EQBH) is detected when the upper edges of two candle bodies are at approximately the same price. An Equal Body Low (EQBL) is detected when the lower edges of two candle bodies are at approximately the same price.  Supported timeframes  Each timeframe can be enabled or disabled individually:  10 Minutes
https://www.tradingview.com/script/qyXkapNa-Time-Based-ORB/,Time Based ORB,qyXkapNa-Time-Based-ORB,PUB;10a1cdac18214ae9aafa6c50c3d1198e,klazalier,indicator,1,1,19,0,0,2026-07-24T18:28:53+00:00,2,"Time Based ORB — Multi-Anchor Opening Ranges with Session Context  WHAT IT DOES Plots up to three independent, time-anchored opening ranges (defaults: 7:30,  8:50, and 9:30 ET) as boxes with high/low/midpoint lines extended to 16:00 ET,  alongside a session-anchored VWAP and the prior day's key reference levels:  Midnight Open (MNO), Previous Day High (PDH), Previous Day Low (PDL), and  Previous Day Midpoint (PDMid).  WHY THESE COMPONENTS ARE COMBINED This is not a collection of unrelated tools "
https://www.tradingview.com/script/Tg6FTRUl-Lin-Reg-Chan-rc/,Lin Reg Chan_rc,Tg6FTRUl-Lin-Reg-Chan-rc,PUB;e8664504803a46ee81725d7c965c5fb1,Randall54,indicator,1,2,15,0,0,2026-07-24T16:40:31+00:00,2,"allows adjustments for line style, midline off/on & channel %width"
https://www.tradingview.com/script/e82ODJGm-EMA-8-21-EMA-200-Trend-and-Sideways-Filter/,EMA 8/21 + EMA 200 Trend and Sideways Filter,e82ODJGm-EMA-8-21-EMA-200-Trend-and-Sideways-Filter,PUB;22353ab10b4e41128a01c656f2bb997c,notyet1826,indicator,1,1,19,0,0,2026-07-24T10:52:47+00:00,2,"This Indicator is best paired with zones,ICT,SMC,Orderflow and such"
https://www.tradingview.com/script/ysAFGpRH-ALGOSMART-ASSIST-v2/,ALGOSMART ASSIST v2,ysAFGpRH-ALGOSMART-ASSIST-v2,PUB;5b97debdfe184d89ae0b3e1cc8595f6c,cryptosmart_org,indicator,1,1,869,0,4,2026-07-23T09:58:29+00:00,2,ALGOSMART TECHNICAL ASSIST - Advanced Smart Money & Market Structure Indicator  The ALGOSMART ASSIST indicator is an intelligent and highly advanced tool designed for analysts and traders who utilize Smart Money Concepts (SMC) and Price Action. This powerful script automates your chart analysis by identifying and drawing all vital market structures in real-time.  Key Features:  Market Structure Mapping: Automatically detects and plots Break of Structure (BOS) and Change of Character (CHoCH). You
https://www.tradingview.com/script/0aZip8MV-Advance-SMC-buy-and-sell-signals/,Advance SMC buy and sell signals ,0aZip8MV-Advance-SMC-buy-and-sell-signals,PUB;f12c51934d8b4a40a3e38dd6075b013e,sajjadfxx,indicator,1,1,97,0,0,2026-07-23T15:46:24+00:00,2,Advance SMC buy and sell signals  here is the best indicator for buying and selling you can get it free just support me on telegram username sajjadfxxx or discord username sajjadfxx.  thanks for support me  
https://www.tradingview.com/script/ujwMOhzt-A-Setup-Confirmation/,A+ Setup Confirmation,ujwMOhzt-A-Setup-Confirmation,PUB;54570d8fdba743edb209b7c62efcad83,cameronfortson12,indicator,1,1,15,0,0,2026-07-24T13:53:43+00:00,2,"just a test on vwap higher timeframe confirmation , backtest first"
https://www.tradingview.com/script/PQ9Xj1kR-Structure-Sniper/,Structure Sniper,PQ9Xj1kR-Structure-Sniper,PUB;cc8bc2cbec5b4cbd8092b410e282d37d,KironKavanagh,indicator,1,1,14,0,0,2026-07-24T15:45:43+00:00,2,"1. What it is  Structure Sniper is an overlay indicator that answers one question: is price at a location worth trading, and is momentum agreeing with it right now?  It merges four analytical layers that traders normally run as separate indicators:  Market structure (Break of Structure / Change of Character) Order blocks (institutional supply/demand zones) Fair value gaps (price imbalances) A momentum confluence engine that internally re-implements the logic of SMI Pro X (SMI + Squeeze) and Conf"
https://www.tradingview.com/script/RNwgIE3b-Trend-Architecture-Ultimate-Futures-Dashboard/,Trend Architecture Ultimate Futures Dashboard,RNwgIE3b-Trend-Architecture-Ultimate-Futures-Dashboard,PUB;886d0fde2a324d92bb268f21397c53dd,Roclav622,indicator,1,1,13,0,0,2026-07-24T20:20:00+00:00,2,"The Trend Architecture Ultimate Futures Dashboard is designed to eliminate noise and uncover high-probability institutional trend setups. This script overlays your chart with critical moving average layers while providing a real-time market matrix table in the corner of your screen.Key Features:Dynamic Moving Average Ribbon: Plots the 9 EMA (Yellow) for ultra-short momentum, 20 EMA (Blue) for standard entries, 50 EMA (Orange) for medium structural support/resistance, and the 200 SMA (Purple) for"
https://www.tradingview.com/script/P9gehQU6-Trend-Direction-Zone/,Trend Direction Zone ,P9gehQU6-Trend-Direction-Zone,PUB;136db3f8601542e696a2eb1c2605a851,MarketStructureLab,indicator,1,1,112,0,0,2026-07-23T13:02:09+00:00,2,"  Trend Direction Zone is a compact trend-state indicator designed to answer one practical question: Which market direction is currently confirmed by both price position and the movement of the trend line? The indicator combines a lag-reduced trend line, an adaptive ATR-based zone, and filtered direction-change markers. These are not separate indicators simply placed on the same chart. All components work together as one unified model for detecting and maintaining the current market direction: 🔹"
https://www.tradingview.com/script/DxyCtMgp-GCM-Fibonacci-Engine-for-Elliott-Waves/,GCM Fibonacci Engine for Elliott Waves,DxyCtMgp-GCM-Fibonacci-Engine-for-Elliott-Waves,PUB;0a5bcfb34a424c79b5fa58079628b826,uniGram,indicator,1,1,17,0,0,2026-07-25T02:56:36+00:00,2,"Description:     Title: GCM Fibonacci Engine for Elliott Waves (GCM FEEW)    “Algorithmic Precision Meets Dynamic Market Structure.” -uniGram    Overview  The GCM Fibonacci Engine for Elliott Waves (FEEW) is a proprietary, institutional-grade technical suite engineered to decode complex market geometries in real-time. Built under the Global Chart Metrics (GCM) standard, this script eliminates the subjectivity of traditional Elliott Wave counting. By fusing strict structural rule validation with "
https://www.tradingview.com/script/zoY9DmsF-Reversion-Guard-RSI-Bollinger-Band-Customizable/,Reversion Guard | RSI + Bollinger Band [Customizable],zoY9DmsF-Reversion-Guard-RSI-Bollinger-Band-Customizable,PUB;79b46579e8fe4aab8f6e21764dbff765,blitz_locked,strategy,1,1,13,0,0,2026-07-24T21:26:51+00:00,2,"What This Strategy Does  This strategy looks for mean-reversion setups by requiring two independent signals to agree: price must be stretched beyond a Bollinger Band, and RSI must confirm oversold/overbought momentum at the same time. Using both together filters out the common false signal where price touches a band during a strong trend but RSI shows no real exhaustion: a scenario where band-only or RSI-only entries tend to get caught offside.  This is built as a transparent, fully configurable"
https://www.tradingview.com/script/izLfvnsd/,MAEM - Structure Suite,izLfvnsd,PUB;1cda5dac506a439487e39d01e941ccb5,MAEmisary,indicator,1,1,12,0,0,2026-07-24T18:47:47+00:00,2,"MAEM - Structure Suite combina en un solo indicador tres capas de estructura de mercado que normalmente se usan por separado.  1) Kill Zones (sesiones Asia / Londres / Nueva York): marca automáticamente el rango de alta/baja de cada sesión como una caja, con extensión configurable tras el cierre y etiquetas H/L. Las cajas antiguas se descartan automáticamente para no saturar el gráfico.  2) Smart Money Concepts (BOS / CHoCH / Order Blocks / Fair Value Gaps): detecta swings de estructura y marca "
