url,title,slug,pub_id,author,script_type,script_access,version,likes,views,comments,created_at,page,description
https://www.tradingview.com/script/LmFkn1CV-THE-SUPREMACIST-V1/,THE SUPREMACIST V1,LmFkn1CV-THE-SUPREMACIST-V1,PUB;fbb985ace6b1460f8cc6abc39d6e47d6,SUPREMACYTRADING,strategy,2,1,4,0,0,2026-07-24T02:08:05+00:00,1,"**THE SUPREMACIST V1 – Trend-Following & Risk Management Strategy**  THE SUPREMACIST V1 is a systematic trend-following strategy designed to combine market direction, crossover confirmation and configurable trade management.  The strategy uses a Slow EMA to establish the broader trend, while Fast and Medium SMA crossovers identify potential entries in the direction of that trend.  Key features include adjustable moving-average settings, Take Profit and Stop Loss levels, plus an optional Trailing"
https://www.tradingview.com/script/UXyMzUM5/,LDN-ICT London Session Liquidity Strategy,UXyMzUM5,PUB;7fbff1cf73b24ba1a0618f922466ac82,LDNICT,strategy,3,2,3,0,1,2026-07-23T23:04:38+00:00,1,"LDN-ICT London Session Liquidity Strategy  This strategy trades the London session using ICT-based concepts, combining a 30-minute signal framework with a 5-minute imbalance filter.  How it works  The logic follows a three-step sequence, and a signal is only generated when every condition is met within the London window:  Asia Range Sweep (V1): The strategy tracks the full Asia session range. During London, it waits for price to sweep Asia's high or low — a liquidity take that defines the direct"
https://www.tradingview.com/script/IPO8ukpB-iFVG-System-V1/,+iFVG System V1,IPO8ukpB-iFVG-System-V1,PUB;04e0f7753b8348f0aed0abceab8cbe9b,Stanfxofficial,strategy,3,1,1,0,0,2026-07-23T21:47:48+00:00,2,"+iFVG System V1   +iFVG System V1 is a closed-source, rule-based trading system designed to automate the execution of a proprietary inversion Fair Value Gap (iFVG) methodology. It was developed to transform a structured discretionary trading approach into a repeatable set of objective rules, helping traders reduce emotional decision-making and maintain execution consistency.  Unlike a traditional signal indicator, +iFVG System V1 manages the complete trade lifecycle, from identifying qualifying "
https://www.tradingview.com/script/RtZVEksC-Automated-swing-Trading-Futures-ES/,Automated swing Trading-Futures ES,RtZVEksC-Automated-swing-Trading-Futures-ES,PUB;82e5733b215d45f99d9b815168aa02ed,sentimenttiming,strategy,3,2,1,0,0,2026-07-23T20:55:00+00:00,2,OVERVIEW  This strategy is designed for swing-trade analysis of E-mini S&P 500 futures. It combines a proprietary liquidity-adjusted trend ribbon with a momentum and participation oscillator to identify directional changes and manage a two-contract position.  The strategy is intended for use on a 45-minute standard candlestick chart. It evaluates entry and signal-based exit conditions on confirmed bars and does not use future-looking data or negative plot offsets.  LIQUIDITY RIBBON  The strategy
https://www.tradingview.com/script/eyCthPhN-Automated-swing-Trading-Futures-NQ/,Automated swing Trading-Futures NQ,eyCthPhN-Automated-swing-Trading-Futures-NQ,PUB;1b9d2a0e69994bd49b1b661a6c9237e6,sentimenttiming,strategy,3,1,1,0,0,2026-07-23T20:25:55+00:00,2,OVERVIEW  This strategy is designed for swing-trade analysis of E-mini Nasdaq-100 futures. It combines a proprietary liquidity-adjusted trend ribbon with a momentum and participation oscillator to identify directional changes and manage a two-contract position.  The strategy is intended for use on a 45-minute standard candlestick chart. It evaluates entry and signal-based exit conditions on confirmed bars and does not use future-looking data or negative plot offsets.  LIQUIDITY RIBBON  The strat
https://www.tradingview.com/script/UkQGz7zj-Automated-Algo-Day-Trader-Futures-NQ/,Automated Algo Day Trader Futures NQ,UkQGz7zj-Automated-Algo-Day-Trader-Futures-NQ,PUB;5c1a9a69e6034e22a23ab2218cb50ef6,sentimenttiming,strategy,3,1,2,0,0,2026-07-23T20:19:41+00:00,2,"OVERVIEW  This strategy is designed for intraday analysis of E-mini Nasdaq-100 futures. It combines a proprietary liquidity-adjusted trend ribbon with a momentum and participation filter to identify directional changes, manage a two-contract position, and apply predefined risk controls.  The strategy is intended for use on a 3-minute standard candlestick chart. It evaluates confirmed bars and does not use future-looking data or negative plot offsets.  LIQUIDITY RIBBON  The strategy calculates fa"
https://www.tradingview.com/script/U8stCE2K-Kovach-4H-Early-Move-SELECTED-v4-1/,Kovach 4H Early Move SELECTED v4.1,U8stCE2K-Kovach-4H-Early-Move-SELECTED-v4-1,PUB;69ead6fc991d42148f3e15d5cabe6f1c,luxelooks66,strategy,2,1,1,0,0,2026-07-23T20:12:53+00:00,2,"English description  Kovach 4H Early Move SELECTED is a trend-structure strategy designed to identify the early stage of strong cryptocurrency moves on the 4-hour timeframe.  The strategy uses confirmed market structure breaks, momentum filters, volume, EMA direction, RSI, and ATR-based risk management.  Entry logic  LONG  Confirmed bullish BOS. Price closes above the latest confirmed swing high. EMA 20 is rising. RSI and volume confirm bullish momentum. Entry is executed only after the 4H candl"
https://www.tradingview.com/script/roDdcqQL/,SECTOR ROTATION STRATEGY,roDdcqQL,PUB;3552f5638b4741818868f576de62ec15,iKowalsky,strategy,2,3,4,0,0,2026-07-23T19:58:40+00:00,2,INDICATOR OBJETIVE   Quantitative sector rotation system designed to select the ETF with the highest relative strength using the technical indicators of the OPERATIONAL CENTER. It seeks to maintain exposure to the leading asset during favorable market phases and reduce risk when the market regime loses strength. The parameters are configured for an ideal timeframe of 1 day (daily) to be used on a computer.   Operational Center   1. Market Cycle   Classifies the market phase using the position of
https://www.tradingview.com/script/NqtNjQ40-AlphaVault-Pantheon-1H-v2-00/,AlphaVault - Pantheon 1H v2.00,NqtNjQ40-AlphaVault-Pantheon-1H-v2-00,PUB;09607236ddca45bbb04092667698f558,NeuralKinetiq,strategy,3,1,0,0,0,2026-07-23T19:49:47+00:00,2,"The Pantheon 1H — Three Validated Engines, One Vote BTC/USDT · 1-hour chart · long/flat · 1x, 2x or 3x futures (your choice)  Three of our validated BTC engines — Phoenix, Sentinel and Grandmaster — voting on a single position instead of trading separately. We combine them because the reason is measurable, not just convenient: requiring 2-of-3 engines to agree before entering is a genuine risk filter, not decoration — the validated drawdown (−34%) matches the tightest single engine we sell (Sent"
https://www.tradingview.com/script/JH6DefLN-Automated-Algo-Day-Trader-ES/,Automated Algo Day Trader ES,JH6DefLN-Automated-Algo-Day-Trader-ES,PUB;a60463ae2e46406e9864bfbce27fe7ad,sentimenttiming,strategy,3,3,3,0,0,2026-07-23T19:49:36+00:00,2,"OVERVIEW  This strategy is designed for intraday analysis of E-mini S&P 500 futures. It combines a proprietary liquidity-adjusted trend ribbon with a momentum and participation filter to identify directional changes, manage a two-contract position, and apply predefined risk controls.  The strategy is intended for use on standard candlestick charts. It evaluates confirmed bars and does not use future-looking data or negative plot offsets.  LIQUIDITY RIBBON  The strategy calculates fast and slow l"
https://www.tradingview.com/script/pFuOxJbu-SPX-Direction-AMZN-Daily-10-00-AM-Signal/,SPX Direction AMZN Daily 10:00 AM Signal,pFuOxJbu-SPX-Direction-AMZN-Daily-10-00-AM-Signal,PUB;c973140f23c24d2e907cdb8e1fa43800,kria2050,strategy,3,1,0,0,0,2026-07-23T18:22:33+00:00,2,"SPX Direction AMZN Daily 10:00 AM Signal is an intraday strategy designed for Amazon (AMZN) on the 15-minute chart.  The strategy analyzes the first two regular-session candles, higher-timeframe market structure, momentum, volatility, volume, benchmark conditions, and historically validated setup classifications to generate one directional trade per trading session.  Its primary objective is consistency: the system is designed to submit one valid whole-share trade each regular trading day, even "
https://www.tradingview.com/script/xdeJ9ZrP/,Trend Structure Confirmation,xdeJ9ZrP,PUB;53534445522c45e48f1329e57aa6f720,h2tv,strategy,3,1,1,0,0,2026-07-23T17:15:33+00:00,2,"Description  This is a closed-source trading strategy designed to identify potential trend continuation opportunities by combining multiple price-based confirmation conditions instead of relying on a single indicator or signal.  The strategy does not generate entries from one isolated event. Instead, it evaluates whether several independent market conditions align before producing a trading signal. This approach is intended to reduce unnecessary entries during uncertain market conditions and to "
https://www.tradingview.com/script/YgSy1SKb-CRT-9-30-9-40-FVG-Retest/,CRT 9:30-9:40 + FVG Retest ,YgSy1SKb-CRT-9-30-9-40-FVG-Retest,PUB;729949483a6949d6bb87dbe40c0df7e4,julioperez75955,strategy,2,1,6,0,1,2026-07-23T12:56:56+00:00,2,"This intraday strategy trades breakouts of the New York 9:30–9:40 AM opening range using Fair Value Gap confirmation. After the opening range is established, the strategy monitors every breakout above the range high or below the range low during the New York session. A breakout is considered valid only when a three-candle Fair Value Gap forms either during the breakout impulse or afterward while price remains outside the range. The middle candle must show sufficient displacement, and the FVG mus"
https://www.tradingview.com/script/fHCSz3do-AlphaVault-Phoenix-4H-v1-02/,AlphaVault - Phoenix 4H v1.02,fHCSz3do-AlphaVault-Phoenix-4H-v1-02,PUB;a65b1ea3675742df9fb8eecfbe9e37b1,NeuralKinetiq,strategy,3,1,0,0,0,2026-07-23T11:38:38+00:00,2,"The Phoenix 4H — The Core That Rises From the Ashes BTC/USDT · 4-hour chart · long/flat · 2x futures  The simplest, most battle-tested system in the roster. It holds BTC long while two independent long-term trend filters both confirm a bull regime, and burns down to cash the instant either one fails. No shorts — every short variant we tested lost money, including through the 2018 and 2022 bears. A resting catastrophic-loss stop sits 12% under every entry as tail insurance; in 8.6 years of backte"
https://www.tradingview.com/script/kB59r3JJ-AlphaVault-Oracle-2H-v1-01/,AlphaVault - Oracle 2H v1.01,kB59r3JJ-AlphaVault-Oracle-2H-v1-01,PUB;8808ca90845b452897f9e4527971d1cb,NeuralKinetiq,strategy,3,1,0,0,0,2026-07-23T11:34:22+00:00,2,"The Oracle 2H — The BTC Engine, Transferred to SOL SOL/USDT · 2-hour chart · long/flat · 1x futures  Runs a breakout engine we originally built and validated on BTC, transferred to SOL. It hunts fresh multi-day breakouts only inside SOL's own confirmed bull regime, rides winners with an adaptive trailing stop, and goes flat automatically the moment the regime turns.  NO REPAINTING: signals fire on confirmed bar closes; regime filters use only completed daily/weekly bars.  Out-of-sample transfer "
https://www.tradingview.com/script/IAu0NwIa-AlphaVault-Fortress-4H-v2-00/,AlphaVault - Fortress 4H v2.00,IAu0NwIa-AlphaVault-Fortress-4H-v2-00,PUB;13aaff1f08e44f1980e057eeead2879e,NeuralKinetiq,strategy,3,1,0,0,0,2026-07-23T11:17:09+00:00,2,"The Fortress 4H — The Capital-Preservation Core BTC/USDT · 4-hour chart · long/flat · spot only, no leverage  The no-leverage core of our roster. It holds BTC in pure spot only while two independent long-term trend filters both confirm a bull regime, and moves fully to cash the instant either one breaks. No futures account, no margin, no liquidation risk — ever, by construction.  A resting catastrophic-loss stop sits 12% below every position as tail insurance. That's slightly above the 5–10%-of-"
https://www.tradingview.com/script/iu1RqxLb-AlphaVault-Grandmaster-1H-v3-00/,AlphaVault - Grandmaster 1H v3.00,iu1RqxLb-AlphaVault-Grandmaster-1H-v3-00,PUB;a63dc07edc364b6d9cc9329ce2c0c6bc,NeuralKinetiq,strategy,3,1,0,0,0,2026-07-23T10:38:30+00:00,2,"The Grandmaster 1H — The Fastest Validated Striker BTC/USDT · 1-hour chart · long/flat · 2x or 3x futures (your choice)  The fastest system in the roster to pass walk-forward validation. It enters on a fresh multi-day breakout inside a confirmed bull regime, and exits at a fixed, asymmetric take-profit or a hard stop set the moment the trade opens — no trailing, no discretion, nothing for fast 1H noise to shake loose. The moment the regime turns, it goes flat automatically.  Leverage is a script"
https://www.tradingview.com/script/sfnWQqMN-AlphaVault-Sentinel-2H-v2-00/,AlphaVault - Sentinel 2H v2.00,sfnWQqMN-AlphaVault-Sentinel-2H-v2-00,PUB;90dda3e7735b4ed1958181faf2b018aa,NeuralKinetiq,strategy,3,1,1,0,0,2026-07-23T10:17:24+00:00,2,"The Sentinel 2H — The Watchtower of the Bull Regime BTC/USDT · 2-hour chart · long/flat · 2x or 3x futures (your choice)  Reads two independent higher-timeframe trend filters before making a single move. Only once both confirm a bull regime does it start hunting fresh multi-day breakouts on the 2H chart — it never chases a move that's already run, and never buys a dip inside a downtrend. Winners are ridden with an adaptive trailing stop that only ever ratchets in its favor; the moment the regime"
https://www.tradingview.com/script/tFGc0yhD-MASTER-SENTIMENT-FUSION-ENGINE-WORST-FILTER-v3/,MASTER SENTIMENT FUSION ENGINE - WORST FILTER v3,tFGc0yhD-MASTER-SENTIMENT-FUSION-ENGINE-WORST-FILTER-v3,PUB;acdfdf7f53304b3298e38c3712ae7b3b,Bantisoni,strategy,2,1,3,0,0,2026-07-23T06:40:55+00:00,2,"MASTER SENTIMENT FUSION ENGINE - WORST FILTER v3 is a multi-strategy trading system built for the daily timeframe. It scores overall market sentiment (Extreme Greed, Greed, Neutral, Fear, Extreme Fear) by combining daily EMA50, EMA200, RSI, volume, and ADX/DMI readings into a single bull versus bear score. Based on this sentiment reading, the strategy automatically activates one of four independent sub-strategies.  Greed Momentum trades trend continuation during Extreme Greed and Greed condition"
https://www.tradingview.com/script/DR9dvB1q/,EMA + RSI + ATR Strategy,DR9dvB1q,PUB;d27d8b322d5845968276a22392cce6b7,lhy810514,strategy,1,1,15,0,0,2026-07-23T04:33:28+00:00,2,EMA + RSI + ATR Strategy을 활용한 추세추종 전략 승율은 낮지만 골드에 적합한 강력한 추세추종 전략임
https://www.tradingview.com/script/MIFWc2Si-XAU-Rule-Strategy-V2-0-Lite/,XAU Rule Strategy V2.0 Lite ,MIFWc2Si-XAU-Rule-Strategy-V2-0-Lite,PUB;14c5e6c6a0f945479bef7faaad4700f8,XauRuleLabs,strategy,2,1,4,0,0,2026-07-23T00:38:22+00:00,2,"XAU Rule Strategy V2.0 Lite is a fixed-configuration research strategy designed for OANDA:XAUUSD on a standard 3-minute candlestick chart.  How it works  The strategy uses a custom, volatility-adjusted Trail-5 state engine to identify potential direction changes. A confirmed Trail-5 change becomes eligible for entry only when four ordered market-quality filters agree:  - Choppiness Index (14) must be below 40. - ADX (14, 14) must be at least 18. - Price must be above EMA 200 for a long or below "
https://www.tradingview.com/script/0BMRyR2P-TQQQ-Micro-Breakout-Enhanced-Last-3-Months-Only/,TQQQ Micro-Breakout (Enhanced + Last 3 Months Only),0BMRyR2P-TQQQ-Micro-Breakout-Enhanced-Last-3-Months-Only,PUB;6c808fd5689149d6b776a4f22e4c1c5a,Fred_HiFast,strategy,1,1,3,0,0,2026-07-23T00:20:28+00:00,2,TQQQ Micro-Breakout Strategy trades only happen when:  Trend is up  Volatility is healthy  Price forms a higher low  Breakout is real (previous‑bar high)  This matches TQQQ’s actual behavior much more closely.
https://www.tradingview.com/script/6fS9dF8l/,ICT Trading Bot Paper Trading,6fS9dF8l,PUB;1c80f5318f3342fdb0943c15ec164be6,moritz2383,strategy,2,1,1,0,0,2026-07-22T19:36:26+00:00,2,"# ICT Trading Bot – Smart Money Concepts (SMC)  A powerful TradingView indicator based on the **ICT (Inner Circle Trader)** and **Smart Money Concepts (SMC)** methodology.  The indicator combines multiple institutional trading concepts into a single tool, helping traders analyze market structure, liquidity, and high-probability trading zones with clarity and efficiency.  ## Features  ✔ Market Structure (BOS & CHOCH)  ✔ Liquidity Sweeps  ✔ Equal Highs & Equal Lows  ✔ Fair Value Gaps (FVG)  ✔ Orde"
