url,title,slug,pub_id,author,script_type,script_access,version,likes,views,comments,created_at,page,description
https://www.tradingview.com/script/l9TIkqak/,SMCNexusFactsCore,l9TIkqak,PUB;3c123cc6bb8d4068b659b2f6b98832d2,AreXoN_,library,1,1,0,0,0,2026-07-18T15:54:13+00:00,1,"SMCNexusFactsCore is the confirmed, non-visual market-facts library for SMC Nexus by AreXoN. It provides bounded chart-timeframe facts for swing structure, BOS/CHoCH, MSS, FVG, Order Blocks, liquidity pools, sweeps, premium/discount and market context.  It contains no alerts, drawings, requests, transport, scoring or trade planning.  Contract version: 1.0.0."
https://www.tradingview.com/script/MV7CbcAd-FractalMemoryLib-Jayadev-Rana/,FractalMemoryLib [Jayadev Rana],MV7CbcAd-FractalMemoryLib-Jayadev-Rana,PUB;17b68c8f212245798eacde418bbb23f6,bluealgocapital,library,1,1,0,0,0,2026-07-18T11:56:40+00:00,1,"FractalMemoryLib packages the pattern-memory engine used by the Fractal Memory Projection indicator and the Fractal Memory Strategy so any script can import it.  WHAT IT DOES The library finds the historical window whose movement shape most resembles the most recent bars (mean squared distance between stdev-normalized log returns), replays what followed that window as a projected close path, and sizes stops and targets adaptively by volatility regime.  EXPORTED FUNCTIONS logRet(src) - one-bar lo"
https://www.tradingview.com/script/63wkZ9vZ-EnvelopeLibrary-QZ/,EnvelopeLibrary_QZ,63wkZ9vZ-EnvelopeLibrary-QZ,PUB;d32f982b10034bbcb4a123f96b5d9756,milansmody,library,1,1,0,0,0,2026-07-18T08:38:29+00:00,1,"Library   ""EnvelopeLibrary_QZ""  Library holding exact envelope band percentages for stocks Q-Z   getPct_Q_Z(symbol, tf)    Parameters:      symbol (string)       tf (string)"
https://www.tradingview.com/script/WHj0JUDk-EnvelopeLibrary-IP/,EnvelopeLibrary_IP,WHj0JUDk-EnvelopeLibrary-IP,PUB;fa9a6f8030194ba380196086e2e814bd,milansmody,library,1,1,0,0,0,2026-07-18T08:37:46+00:00,1,"Library   ""EnvelopeLibrary_IP""  Library holding exact envelope band percentages for stocks I-P   getPct_I_P(symbol, tf)    Parameters:      symbol (string)       tf (string)"
https://www.tradingview.com/script/lLipfWvp-EnvelopeLibrary-AH/,EnvelopeLibrary_AH,lLipfWvp-EnvelopeLibrary-AH,PUB;638ad5d023d74b1e952d63354b94f288,milansmody,library,1,1,0,0,0,2026-07-18T08:37:16+00:00,1,"Library   ""EnvelopeLibrary_AH""  Library holding exact envelope band percentages for stocks A-H   getPct_A_H(symbol, tf)    Parameters:      symbol (string)       tf (string)"
https://www.tradingview.com/script/KBd3JVo2/,SMCNexusTradePlanCore,KBd3JVo2,PUB;2f4b3812313f4ea5b637f82bb69bc741,AreXoN_,library,1,2,0,0,0,2026-07-17T07:44:19+00:00,1,"SMC Nexus Trade Plan Core is the public Trade Plan library used by SMC Nexus by AreXoN.  It provides deterministic candidate-plan resolution for Entry, direction-valid Stop Loss, real target candidates, bounded target clustering, Risk/Reward, Order Type, Confluence and final geometry validation.  All market structure, zones, liquidity levels, pivots and prices are supplied by the importing indicator. Targets are selected only from real caller-provided levels; the library does not fabricate price"
https://www.tradingview.com/script/xKKeXy2t/,SMCNexusConfigurationCore,xKKeXy2t,PUB;0e0f24f9f97f4efa9017f03988f917cd,AreXoN_,library,1,1,0,0,0,2026-07-17T07:41:48+00:00,1,"SMC Nexus Configuration Core is the public configuration library used by SMC Nexus by AreXoN.  It provides deterministic MANUAL, AUTO and HYBRID configuration resolution for the supported XAUUSD and BTCUSD timeframe matrix, together with the Adaptive Volume Profile Grid resolver.  The library preserves caller-provided manual settings, performs no nearest-profile guessing and returns manual values for unsupported symbol/timeframe combinations. Adaptive Grid resolution uses a stable epoch step wit"
https://www.tradingview.com/script/c65ZxHHz/,SMCNexusScoringCore,c65ZxHHz,PUB;8fa0f6a872f3409e89de811664913023,AreXoN_,library,1,1,0,0,0,2026-07-17T07:39:28+00:00,1,"SMC Nexus Scoring Core is the public scoring library used by SMC Nexus by AreXoN.  It provides the deterministic 12-component Setup Score calculation, score classification and optional age-decay factors for confirmed MSS, BOS/CHoCH and liquidity sweep evidence.  All market state is supplied by the importing indicator. The library does not request external data, place orders, draw chart objects or generate performance claims.  Exported API: • ScoreResult — typed scoring result with component valu"
https://www.tradingview.com/script/WlSDNWrM-CKDailyLevels/,CKDailyLevels,WlSDNWrM-CKDailyLevels,PUB;4d03a692c055489e8f1750604ec89f87,enggchintan,library,1,1,1,0,0,2026-07-15T09:54:39+00:00,1,"Library   ""CKDailyLevels""  Daily S1 S2 R1 R2 levels for CK Magic Trade   getLevels(dateKey)    Returns S1, S2, R1, R2 for selected date.   Parameters:      dateKey (int) : Date in YYYYMMDD format.   Returns: "
https://www.tradingview.com/script/eATXIfZr-ContextAwarenessEngine/,ContextAwarenessEngine,eATXIfZr-ContextAwarenessEngine,PUB;f19e839a5998498492fe3f4172fc95b7,wise_trade_hunter,library,1,2,1,0,0,2026-07-13T00:55:07+00:00,1,"Library   ""ContextAwarenessEngine""  Shared ""human contextual awareness"" engine — structure memory, zone memory, sequence engine, regime flags. Import this from any indicator instead of rebuilding these primitives per-script (the bug pattern behind Kurisko v1/v2's misfires: each indicator invents its own crude, unverified context logic). FIRST DRAFT — verify every threshold before trusting it.   newStructureMemory(maxAgeBars, minMagnitudeATR)    Creates a new, empty structure memory.   Parameters"
https://www.tradingview.com/script/B9K66O6U-PatternHelpers/,PatternHelpers,B9K66O6U-PatternHelpers,PUB;ad8057a0794f492fbd33a3a773276ea1,sanjok_itin,library,1,2,1,0,0,2026-07-12T19:02:33+00:00,1,"Library   ""PatternHelpers""    method update(atr, h, l, c, period)    Namespace types: WilderAtr   Parameters:      atr (WilderAtr)       h (float)       l (float)       c (float)       period (int)    method push(buf, o, h, l, c, t, idx, max_len)    Namespace types: CandleBuffer   Parameters:      buf (CandleBuffer)       o (float)       h (float)       l (float)       c (float)       t (int)       idx (int)       max_len (int)    method gap_candles(buf, prev_end_idx, next_start_idx)    Namespac"
https://www.tradingview.com/script/rEu0r8mU-Arbor-Gradient-Boosting-GainzAlgo/,Arbor_Gradient_Boosting_GainzAlgo,rEu0r8mU-Arbor-Gradient-Boosting-GainzAlgo,PUB;f1d0ce2a03d045eebed7ce4f0d81ea37,GainzAlgo,library,1,2,70,0,1,2026-07-11T05:09:46+00:00,1,"GainzAlgo is excited to bring the ability to perform gradient boosting and feature importance selection to Pine Script. Currently, there are no native capabilities within Pine Script for gradient boosting or feature importance selection. Arbor fills this significant gap by introducing a from-scratch Gradient Boosting Machine (GBM) engineered with XGBoost-style mechanics.    Designed to support both classification and regression tasks, and building on our Random Forest approach to Pinescript,  Ar"
https://www.tradingview.com/script/BtYdyo2Z-SNIFOFF-51-Lang3/,SNIFOFF_51_Lang3,BtYdyo2Z-SNIFOFF-51-Lang3,PUB;cbc4ccb7ddcb4505b6d8ce07d918effa,ata_sabanci,library,1,2,5,0,0,2026-07-10T20:18:33+00:00,1,"Library   ""SNIFOFF_51_Lang3""  Multilingual translation layer (Group 3) for Smart Trader, SNIF-OFF 5.1, Trade Finder. Provides 9 exported functions covering the Trade Finder and Signal Health dashboard rows, the S17/S18/S19 volume scenarios, the PROVISIONAL badge, the Native footprint texts, 12 tooltips, and 4 helper affixes. All 7 languages live in this single library; SNIFOFF_51_Lang and SNIFOFF_51_Lang2 stay frozen.   f_trVol3(en, lang)    Translates the S17/S18/S19 volume scenario labels.   P"
https://www.tradingview.com/script/5SbIWjUn-ChatgptLibrary/,ChatgptLibrary,5SbIWjUn-ChatgptLibrary,PUB;0640dedd44f1403c973e728e384c74e7,Morteza1988,library,1,1,0,0,0,2026-07-08T15:43:57+00:00,1,"Library   ""ChatgptLibrary""  TODO: add library description here   effective_period(high_series, low_series, volume_series, period_length, lookback_length, max_search)    Calculates adaptive effective period.   Parameters:      high_series (float) : High price series.      low_series (float) : Low price series.      volume_series (float) : Volume series.      period_length (simple int) : Base period.      lookback_length (simple int) : EMA lookback multiplier.      max_search (int) : Maximum searc"
https://www.tradingview.com/script/knChPBw5-Isotropic-Coordinate-System-ICS/,Isotropic Coordinate System (ICS),knChPBw5-Isotropic-Coordinate-System-ICS,PUB;7a824c79b8d24c39861016fd82eeafc0,ata_sabanci,library,1,2,22,0,0,2026-07-08T08:16:52+00:00,2,"Library   ""ICS""  Isotropic Coordinate System (ICS): a dimensionless price-time space for scale-invariant chart geometry. Vertical axis: y = ln(price) / sigma, where sigma is the Yang-Zhang (2000) minimum-variance, drift-independent, gap-consistent OHLC volatility estimator. Horizontal axis: two scalings via the XScale enum. legacy    : x = bars / lookback. Linear window fraction. Backward compatible. isotropic : x = sqrt(bars / lookback), with y additionally divided by sqrt(lookback). Diffusion-"
https://www.tradingview.com/script/snwyFJQs-StocksDeveloperAlerts/,StocksDeveloperAlerts,snwyFJQs-StocksDeveloperAlerts,PUB;c8f4099f166246e8a5d01e393dc607cb,StocksDeveloper,library,1,1,0,0,0,2026-07-07T21:06:17+00:00,2,"Library   ""StocksDeveloperAlerts""  AutoTrader Web alert builder by Stocks Developer — turn TradingView alerts into real broker orders across many accounts and brokers. Ready-made functions for single orders, options the easy way, 8 option structures (straddle/strangle/spreads/iron condor/iron fly), custom multi-leg, account or group targeting, and your own risk limits. No alert-text typing. stocksdeveloper.in   order(symbol, exchange, producttype, tradetype, account, group, lots, quantity, order"
https://www.tradingview.com/script/a6hydryv/,DivergenceDetector,a6hydryv,PUB;b48ba8b993a14fea9056dd3a1c696f11,Barbapapa3,library,1,5,2,0,0,2026-07-07T01:07:32+00:00,2,"Library   ""DivergenceDetector""    f_detect_divergence_high(price, osc, pivotLeft, pivotRight)    Detects bearish and hidden bearish divergences from pivot highs.   Parameters:      price (float) : Price series.      osc (float) : Oscillator series.      pivotLeft (int) : Left bars for pivot detection.      pivotRight (int) : Right bars for pivot detection.   Returns: Tuple  .   f_detect_divergence_low(price, osc, pivotLeft, pivotRight)    Detects bullish and hidden bullish divergences from pivot"
https://www.tradingview.com/script/WsCNuaZ7/,SMC_Imbalance,WsCNuaZ7,PUB;8905a10fa33c4f11892c784c0aae43e4,ALT_analyst,library,1,1,0,0,0,2026-07-06T16:09:34+00:00,2,"Library   ""SMC_Imbalance""    detect_fvg(high2, low0, low2, high0, is_bull)    Fair Value Gap (FVG) の検出   Parameters:      high2 (float) : 2本前の高値      low0 (float) : 現在の安値      low2 (float) : 2本前の安値      high0 (float) : 現在の高値      is_bull (bool) : 強気FVGの判定か   Returns:   FVGの有無と、ギャップのサイズ"
https://www.tradingview.com/script/MDiTOSrr/,SMC_Blocks,MDiTOSrr,PUB;34cd3bf4c8ca45bfbfe93f9f6a8d83bd,ALT_analyst,library,1,1,0,0,0,2026-07-06T16:09:02+00:00,2,"Library   ""SMC_Blocks""    detect_ob(c1, o1, c0, l1, h1, is_bull)    オーダーブロック (OB) の検出   Parameters:      c1 (float) : 1本前の終値      o1 (float) : 1本前の始値      c0 (float) : 現在の終値      l1 (float) : 1本前の安値      h1 (float) : 1本前の高値      is_bull (bool) : 強気OBの判定か   Returns: bool OB形成の有無"
https://www.tradingview.com/script/7lbedIoQ/,SMC_KNN,7lbedIoQ,PUB;22f62406e7d745a2a500bf7f99146c3d,ALT_analyst,library,1,1,0,0,0,2026-07-06T16:08:17+00:00,2,"Library   ""SMC_KNN""    euclidean_distance(f1, f2)    2つの特徴量ベクトル間のユークリッド距離を計算   Parameters:      f1 (array) : 特徴量配列 1      f2 (array) : 特徴量配列 2   Returns: float 距離 (Distance)   get_k_nearest(distances, k)    K個の直近傍（Nearest Neighbors）のインデックスを取得   Parameters:      distances (array) : 現在のイベントと過去の全イベントとの距離配列      k (int) : 取得する近傍の数 (K)   Returns: array 最も距離が近い過去イベントのインデックス配列"
https://www.tradingview.com/script/PkTIe2x1/,SMC_Structure,PkTIe2x1,PUB;89636df44d8246c58ae38411cd1e29b2,ALT_analyst,library,1,1,0,0,0,2026-07-06T16:07:24+00:00,2,"Library   ""SMC_Structure""    get_swing_high(length)    スイングハイを取得する   Parameters:      length (int) : 左右の確認バー数   Returns:   スイングハイの価格と発生したバーインデックス   get_swing_low(length)    スイングローを取得する   Parameters:      length (int) : 左右の確認バー数   Returns:   スイングローの価格と発生したバーインデックス   detect_break(src_price, level, is_bull)    BOS (Break of Structure) または CHoCH (Change of Character) の判定   Parameters:      src_price (float) : 現在の価格（終値など）      level (float) : 突破を監視するスイングレベル      is_bull (bool) : 強気目線かどうか   Returns: b"
https://www.tradingview.com/script/5khfbbpl-SNIFOFF-51-Lang2/,SNIFOFF_51_Lang2,5khfbbpl-SNIFOFF-51-Lang2,PUB;216f1e7fa70b474f992f9a40fb28eb17,ata_sabanci,library,1,3,16,0,0,2026-07-06T09:13:07+00:00,2,"Library   ""SNIFOFF_51_Lang2""  Multilingual translation layer (Group 2) for Smart Trader, SNIF-OFF 5.1, Trade Finder. Provides 21 exported functions with identical signatures to SNIFOFF_51_Lang. Covers: 10 label functions, 3 narrative engines, 6 tooltip functions, 1 trend description, and 1 inline label function.   f_trSig(en, lang)    Translates trend engine signal labels.   Parameters:      en (string) : The English signal label.      lang (string) : The dashboard language selected by the user."
https://www.tradingview.com/script/08bjPco8-Deeptest/,Deeptest,08bjPco8-Deeptest,PUB;65dadb7bb8c34079836dc98b22e7bc01,marketlifter,library,1,1,1,0,0,2026-07-05T17:59:10+00:00,2,"Library   ""Deeptest""  Comprehensive quantitative backtesting library with 50+ metrics: Sharpe/Sortino ratios, R-Expectancy, SQN, drawdown analysis, Monte Carlo simulation, Walk-Forward Analysis, VaR/CVaR, benchmark comparison, and interactive table rendering for TradingView strategies. @version     15 (20.06.2026) @license     MIT — opensource.org  IMPORTS: fikira/Text/1 as FN — Font styling for table cells (Sans Bold / Sans-Serif Bold)  PUBLIC API: runDeeptest(...)        — Complete backtest an"
https://www.tradingview.com/script/qT4xIGr7-SNIFOFF-51-Lang/,SNIFOFF_51_Lang,qT4xIGr7-SNIFOFF-51-Lang,PUB;16241eb5eb9143d39d8b19c5c0734fd5,ata_sabanci,library,1,2,20,0,0,2026-07-05T09:04:59+00:00,2,"Library   ""SNIFOFF_51_Lang""  Multilingual translation layer for Smart Trader, SNIF-OFF 5.1, Trade Finder. Provides 13 exported functions covering all dashboard labels, status badges, and 3 narrative engines (trend, efficiency, volume) in 4 languages. Consumed by the main indicator via import and i18n.f_*() calls.   f_trSig(en, lang)    Translates trend engine signal labels from English to the selected language.   Parameters:      en (string) : The English signal label from the _sigTxt priority c"
https://www.tradingview.com/script/quGCwPhD-AssetCorrelationUtils/,AssetCorrelationUtils,quGCwPhD-AssetCorrelationUtils,PUB;31e15ac4db3f4c338b5ff37866e15eca,I_quacker_I,library,1,1,2,0,0,2026-07-04T01:48:28+00:00,2,"AssetCorrelationUtils Auto-detection library for correlated asset pairings across futures, CFD, and crypto markets. Given any chart, returns the correct secondary and tertiary (and optionally quaternary) tickers for multi-asset divergence analysis, along with inversion flags and asset-category metadata. Designed to eliminate the boilerplate of hardcoded ticker lists and manual ""if EURUSD then GBPUSD"" branching in every indicator that needs correlated data.  What it does Consumer scripts call one"
https://www.tradingview.com/script/yoVMB2n9-IGList/,IGList,yoVMB2n9-IGList,PUB;44aeced2b55446a7ac03ce2d08bc81cf,SimplePAtrader,library,1,1,2,0,0,2026-06-28T00:47:55+00:00,2,"Library   ""IGList""    getStocks(group)    Parameters:      group (string)    getGroupName(index)    Parameters:      index (int)    getGroupCount()"
https://www.tradingview.com/script/854cg70p-StrategyWebhookJson/,StrategyWebhookJson,854cg70p-StrategyWebhookJson,PUB;c7df85ed973f498a8933b5ce01f915d0,lifestylemaniacsrt,library,1,1,0,0,0,2026-06-27T19:50:50+00:00,2,"Overview  Open-source Pine library that builds JSON strings for strategy alert_message webhooks. Use it when a strategy should send structured trade signals to an external webhook receiver instead of plain alert text.  What it does  The library formats JSON payloads for three actions: • open — new position (side, volume, stop loss, take profit, symbol, price) • close — close by signal id • modify — update stop loss and take profit for an existing signal id  Each payload includes secret, signalId"
https://www.tradingview.com/script/OLPzwbGi-CircularArrays/,CircularArrays,OLPzwbGi-CircularArrays,PUB;649928c8fc214d7080633ab590e580c3,SimpleCryptoLife,library,1,1,4,0,0,2026-06-24T20:53:24+00:00,2,"Library   ""CircularArrays""  This library shows how to implement circular arrays. Native arrays in Pine are simple, resizable data structures. If you add or insert another element, the array extends its size. Arrays can grow to 100,000 elements.   🟩 WHY USE A CIRCULAR ARRAY?   The built-in methods that add or remove elements at the beginning of an array can create a performance problem. When `array.shift()` removes and returns the first element, every remaining element moves down one place and re"
https://www.tradingview.com/script/zIDT3fTC-DualTrendMomentumEngine/,DualTrendMomentumEngine,zIDT3fTC-DualTrendMomentumEngine,PUB;521f70d7539f469788c09f418f8d2a1a,ivobog,library,1,3,0,0,0,2026-06-24T13:58:07+00:00,2,"Library   ""DualTrendMomentumEngine""    engineVersion()    classPrimePullback()    classCleanPullback()    classFreshBreakout()    classMomentumContinuation()    classExtendedMomentum()    classOverheatedMomentum()    classDistributionRisk()    classFailedBreakout()    clampScore(value)    Parameters:      value (float)"
https://www.tradingview.com/script/VR6gS3SH-ImportantLevelsLinesLabels-Utilities/,ImportantLevelsLinesLabels_Utilities,VR6gS3SH-ImportantLevelsLinesLabels-Utilities,PUB;349b3f9ab0f14fafa7d6e39d00d5c4e3,MYNAMEISBRANDON,library,1,1,1,0,0,2026-06-23T20:12:24+00:00,2,"LevelsLinesLabels_Utilities is a shared Pine v6 utility library for scripts that already resolve their own level values, source candles, session logic, and visibility conditions, but want a reusable level-output layer.  It centralizes the pieces that tend to get rewritten across level-based scripts:  • line-style and label-size resolvers • EM-space right-label padding • compact price / $ difference / % difference formatting • standardized right-side level label text • above/below-current-price c"
https://www.tradingview.com/script/a0vKWPKE-OhMyHtfLibrary/,OhMyHtfLibrary,a0vKWPKE-OhMyHtfLibrary,PUB;04b2e7f1e5284ae1b7b78a8d444b9861,daggerok,library,1,3,0,0,0,2026-06-23T02:11:59+00:00,2,"Library   ""OhMyHtfLibrary""  HTF candle platform: timeframe alignment, profiles, and (future) packed OHLC / draw helpers. Import as `import daggerok/OhMyHtfLibrary/1 as omhl`. Sweep/OB domain → future `OhMyHtfSweepLibrary` (`omhsl`).   resolveHtfContext(chart_tf_seconds, default_htf, default_candle_count, align_ctf_max_seconds, align_htf, align_enabled, profile_ctf_exact_seconds, profile_htf, profile_enabled, profile_candle_counts)    Resolves HTF string, enable flag, and candle count from Timefr"
https://www.tradingview.com/script/z6BGF0Zc-AIUnifiedCore/,AIUnifiedCore,z6BGF0Zc-AIUnifiedCore,PUB;9aa3dc4d8293410cb0aec7767e7add4c,Anthonyvilchez,library,1,2,2,0,0,2026-06-21T23:48:23+00:00,2,"Library   ""AIUnifiedCore""  Core signal engine for the AI Learning Trader Bot unified system. This library contains reusable logic only. Inputs, plots, labels, strategy orders, and alerts belong in the wrapper scripts that import this library.   clampFloat(value, minValue, maxValue)    Clamps a number between a minimum and maximum.   Parameters:      value (float) : Number to clamp.      minValue (float) : Minimum allowed value.      maxValue (float) : Maximum allowed value.   Returns: Clamped va"
https://www.tradingview.com/script/LSdkDi3m/,BitLangLangData08,LSdkDi3m,PUB;dd395001a89c4b0195e8e65b5c6090fc,qwq030,library,1,1,1,0,0,2026-06-21T17:04:25+00:00,2,"Library   ""BitLangLangData08""    contains(pair)    Parameters:      pair (string)    loadSummary(pair, aSym, aSeq, aDir, aLev, aOpenT, aCloseT, aOpenP, aCloseP, aRet, aPnl, aMargin)    Parameters:      pair (string)       aSym (array)       aSeq (array)       aDir (array)       aLev (array)       aOpenT (array)       aCloseT (array)       aOpenP (array)       aCloseP (array)       aRet (array)       aPnl (array)       aMargin (array)    loadDetails(pair, aFillStart, aFillCount, aFillT, aFillP, a"
https://www.tradingview.com/script/L9VWX0CP/,BitLangLangData07,L9VWX0CP,PUB;01ab0fd41eea4a829b9cbf86bf03bfe0,qwq030,library,1,1,1,0,0,2026-06-21T17:03:20+00:00,2,"Library   ""BitLangLangData07""    contains(pair)    Parameters:      pair (string)    loadSummary(pair, aSym, aSeq, aDir, aLev, aOpenT, aCloseT, aOpenP, aCloseP, aRet, aPnl, aMargin)    Parameters:      pair (string)       aSym (array)       aSeq (array)       aDir (array)       aLev (array)       aOpenT (array)       aCloseT (array)       aOpenP (array)       aCloseP (array)       aRet (array)       aPnl (array)       aMargin (array)    loadDetails(pair, aFillStart, aFillCount, aFillT, aFillP, a"
https://www.tradingview.com/script/98XND1IE/,BitLangLangData06,98XND1IE,PUB;96c8100d0cd44dfd9d2ba49d598e26f0,qwq030,library,1,1,1,0,0,2026-06-21T17:02:05+00:00,2,"Library   ""BitLangLangData06""    contains(pair)    Parameters:      pair (string)    loadSummary(pair, aSym, aSeq, aDir, aLev, aOpenT, aCloseT, aOpenP, aCloseP, aRet, aPnl, aMargin)    Parameters:      pair (string)       aSym (array)       aSeq (array)       aDir (array)       aLev (array)       aOpenT (array)       aCloseT (array)       aOpenP (array)       aCloseP (array)       aRet (array)       aPnl (array)       aMargin (array)    loadDetails(pair, aFillStart, aFillCount, aFillT, aFillP, a"
